other_safegraph_place_id,other_location_name,other_city,other_state,other_top_category,other_sub_category
1b5c080be02348a29ce4ce90f19b3846,,middletown,CT,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores
802d6e17d60544c19723d0268cf2937a,,middletown,CT,Florists,Florists
a1cdf503aeef484daabac8df31a066c8,,norwich,CT,Restaurants and Other Eating Places,Full-Service Restaurants
74090ad885fe476aacce8905afcf20eb,,glastonbury cent,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
a0bee68f9aca4e6496dc40929a69b0d8,,portland,CT,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
9ebc43e2ffc93fa2877c309d59d43186,,meriden,CT,Printing and Related Support Activities,
472bbc155ff93ccd9c266cd7b290757d,,east hampton,CT,Health and Personal Care Stores,Pharmacies and Drug Stores
891a0cf5e74f48f6a3208b77d6c1f45b,,east hampton,CT,Restaurants and Other Eating Places,Full-Service Restaurants
ae445c01240e3a3ba8aa022cb9305073,,canton,CT,Other Miscellaneous Store Retailers,Tobacco Stores
fbfcf2be6f813c26b535e217561c1625,,bristol,CT,Residential Building Construction,Flooring Contractors
d7b8b070f0c031e9862ac6a3bfa5dbf6,,ellington,CT,Restaurants and Other Eating Places,
c7a3226d9fab4a86a860a01649b5bb4e,,southbury,CT,Other Amusement and Recreation Industries,Golf Courses and Country Clubs
49335b1124b544d0abd748abab079905,,branford,CT,"Agencies, Brokerages, and Other Insurance Related Activities",Insurance Agencies and Brokerages
934f288df4ac3c2e91ddccce902d2316,,simsbury,CT,Drinking Places (Alcoholic Beverages),Drinking Places (Alcoholic Beverages)
79183c8f3156439fa7135e9df9daf351,,cheshire,CT,Other Miscellaneous Store Retailers,Pet and Pet Supplies Stores
0f1415ca36a73ee1bcb6d71387d11036,,milford,CT,"Other Professional, Scientific, and Technical Services",Photographic Services
89187f4254844d64abdefaed58bc3021,,west hartford,CT,Other Miscellaneous Store Retailers,Art Dealers
889ccf7227d44ef2883ad5a11144c095,,colchester,CT,Gasoline Stations,Gasoline Stations with Convenience Stores
307c602d0442496190de8d2577cdd978,,woodbury,CT,Gasoline Stations,Gasoline Stations with Convenience Stores
4170d2e9955643858611ca6349e8c5ef,,windsor locks,CT,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores
c85628c9b38531108387cabdb93ce9a1,,orange,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
178d0fbd1c5934dfaa007bf0f487d6a4,,ridgefield,CT,Sound Recording Industries,Sound Recording Studios
c2195945f2fc3ca3aa4f7a6a922b2fa8,,wolcott,CT,Employment Services,Employment Placement Agencies
729c589716273f8fb0c9462dbd698ea3,,milford,CT,"Sporting Goods, Hobby, and Musical Instrument Stores",Musical Instrument and Supplies Stores
63d5fac2ddff470d8e9247a42a956e1e,,glastonbury,CT,Other Miscellaneous Store Retailers,Art Dealers
c0aac3243efb4c9ebc918fcd56e03e59,,darien,CT,Other Amusement and Recreation Industries,Golf Courses and Country Clubs
168f9dd9b6924fd5b8345d44b95ba6a8,,sandy hook,CT,Restaurants and Other Eating Places,Full-Service Restaurants
ed14971637b43e6794835697f30c99f5,,cobalt,CT,Gasoline Stations,
b42619c0a2e24906aec3b10a135d16b7,,glastonbury center,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
b5526e3a8bf44f45a6ff613177d0810b,,collinsville,CT,"Justice, Public Order, and Safety Activities",Fire Protection
62764a82bd794023bd5a1baea6a72fe6,,madison,CT,Restaurants and Other Eating Places,Full-Service Restaurants
edeba9d642c23111b72e26658cc3d361,,hartford,CT,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores
db939ea175ba483ab1b04df27347199e,,shelton,CT,Restaurants and Other Eating Places,Full-Service Restaurants
0afbd4e0b22a3b559c9aca3881c916ad,,stamford,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
cf30dea693304ea1b0c4ebdb53f0393d,,enfield,CT,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
ae361d924bd9460cb900683a4faea51f,,deep river,CT,"Jewelry, Luggage, and Leather Goods Stores",Jewelry Stores
b0ed3fd97c3830e9b355cf96b1b0cdb7,,east haddam,CT,"Museums, Historical Sites, and Similar Institutions",Historical Sites
8eeceb800826418f8bc39b14e0147237,,oakville,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
c42002edcec3481bbfc4fb5c85c14622,,hamden,CT,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
46d6ddfe0c0a451bb2ad1ff55ce655ac,,newtown,CT,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores
cea9a33166eb475097695d53c893b7ab,,plainville,CT,Depository Credit Intermediation,Commercial Banking
de4e94b0d6193034936492631f9593f8,,plainville,CT,Florists,Florists
0f846c8a40834ec88438b36ff3ae649c,,east greenwich,RI,Gasoline Stations,Gasoline Stations with Convenience Stores
f142bb36749145ebb5b880bd49f514b5,,norwalk,CT,Health and Personal Care Stores,Pharmacies and Drug Stores
01775af1121441fdb5dac1312a789712,,east longmeadow,MA,Other Amusement and Recreation Industries,Golf Courses and Country Clubs
842a5c5944433887a5b5c1589e5d7a24,,manchester,CT,Residential Building Construction,Residential Remodelers
93c59ae7cf104d2985ef2e2a17c7c955,,wallingford,CT,Personal Care Services,"Hair, Nail, and Skin Care Services"
cdc9b0e9aba04865bfc847b1966e3dd8,,middlebury,CT,Amusement Parks and Arcades,Amusement and Theme Parks
b9db93274d733b1d81f50ee1957e7e52,,simsbury,CT,Personal Care Services,
6b5081d6cd823e7eba8e0521ddfd3a17,,north haven,CT,Health and Personal Care Stores,"Cosmetics, Beauty Supplies, and Perfume Stores"
cf784a9e0c9d3633a83d72e73ad23fe4,,wallingford,CT,Building Finishing Contractors,Flooring Contractors
9150ac1e5a624c45936752569708be27,,bronx,NY,Restaurants and Other Eating Places,Full-Service Restaurants
f5867b3ac9ed480fa1808d7f352347cb,,bronx,NY,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
3fde3e8c37e64361906e7a5ab7ae07f3,,south hadley,MA,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
560a7b5d50be44ddaaa8ff582c0992b0,,norwich,CT,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
63ada61d37bd458b86d716296aa12a02,,windsor,CT,Religious Organizations,Religious Organizations
413742d162c43e809424d141c8ef7641,,westport,CT,"Museums, Historical Sites, and Similar Institutions",Zoos and Botanical Gardens
299b6fa8f784470b97950cf61b378a8a,,torrington,CT,Gasoline Stations,Gasoline Stations with Convenience Stores
6dac77f66ddb467c8fdeec639a023ba3,,west haven,CT,Restaurants and Other Eating Places,Full-Service Restaurants
ada284aa80dc4f0abad28c28ad72b056,,farmington,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
a3dad20e43d13e9db132546ebb384f86,,niantic,CT,"Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores"
d77549776b46350c8c06f28afa467339,,enfield,CT,Clothing and Clothing Accessories Stores,
66fd5233580631a589a6d1530043b825,,stonington,CT,Used Merchandise Stores,Used Merchandise Stores
d20b729e49c4321886b0d10b88049e67,,derby,CT,Restaurants and Other Eating Places,Full-Service Restaurants
4ac7cef6aec747d0a20f8d7fc96d98fc,,stonington,CT,Other Amusement and Recreation Industries,Marinas
86426b2efa50427a8492fefbdde4687f,,winsted,CT,"Museums, Historical Sites, and Similar Institutions",Museums
4f1f89107bed30f080975c9f2a48dfa4,,north franklin,CT,Services to Buildings and Dwellings,Landscaping Services
098d12c319b24035bba560ddecebe544,,mashantucket,CT,Specialty Food Stores,Confectionery and Nut Stores
fa862055f5aa32f695288efff7bb60a5,,northford,CT,Drinking Places (Alcoholic Beverages),
aa478f1d994a4a9480906c2a45fd9083,,new york,NY,Restaurants and Other Eating Places,Full-Service Restaurants
53689457bec04c188c25fc97be5892be,,shelton,CT,Automobile Dealers,Used Car Dealers
5906edbbb7f435ecaac8de577581476a,,seymour,CT,Residential Building Construction,Residential Remodelers
3aed1caa66ee3e55b97b9e0429bd87c4,,hartford,CT,Other Miscellaneous Store Retailers,Tobacco Stores
d445e7eb4e424b1bac0c0607d198adb3,,windsor,CT,Electronics and Appliance Stores,Electronics Stores
e4d3f4d45bd74d1ea2cd9a7eff622359,,bloomfield,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
b5b3435ba25a40e5ac3bcd703e8f3d68,,south windham,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
0f54e69f0a8145e8b94a35c2a3261e30,,waterbury,CT,Drinking Places (Alcoholic Beverages),Drinking Places (Alcoholic Beverages)
5cc5e6e479a04f5394fcc89ecceccb13,,thomaston,CT,Restaurants and Other Eating Places,Full-Service Restaurants
61a3d4831d4e48e0affc6d694873bc5b,,litchfield,CT,Lawn and Garden Equipment and Supplies Stores,"Nursery, Garden Center, and Farm Supply Stores"
82ee7220bfd24c2b839ccf8233aa09cf,,stamford,CT,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores
f7f7cef430fc466a8e67edc9fe368504,,stamford,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
5f05b3898dbc4b94bce5384de0249e28,,glastonbury,CT,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
9f34ea9bd8fd4f64a5a3071b1fb3e5fd,,windsor,CT,Other Information Services,Libraries and Archives
cc6673a7196f45d3bb4f77a20764bb48,,windsor,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
3395eda3991f3eb49b1acb8ebac8c583,,norwalk,CT,Other Miscellaneous Store Retailers,Tobacco Stores
4ee07eb3a77434c7a7c771a68f8ad808,,norwalk,CT,Electronics and Appliance Stores,
46b115f7647734a486e046fdb9a575e4,,hartford,CT,Management of Companies and Enterprises,"Corporate, Subsidiary, and Regional Managing Offices"
32c3f388a7f53361bfac67f402f58576,,trumbull,CT,Building Finishing Contractors,Landscaping Services
a967f8f2bc7e496f80c56664a0683060,,milford,CT,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores
e00551a6c2613dedbd647280660ba655,,milford,CT,Building Equipment Contractors,"Plumbing, Heating, and Air-Conditioning Contractors"
47b9b04e74384b9481aca08ee7ad8607,,wyoming,RI,Gasoline Stations,Gasoline Stations with Convenience Stores
fb4beb082ea04ebc93d0d0168bb9e432,,wakefield,RI,Spectator Sports,Sports Teams and Clubs
73127c84dc4b4a52af23c7611c133e7b,,middletown,CT,Restaurants and Other Eating Places,Full-Service Restaurants
e38074bf135c3fce93062f1bb81957bb,,newington,CT,"Sporting Goods, Hobby, and Musical Instrument Stores","Sewing, Needlework, and Piece Goods Stores"
d2470daeef014466a2b0036c531b6574,,torrington,CT,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers
37ba1beb98c9323b8ab5029c1581d490,,west haven,CT,Restaurants and Other Eating Places,
62de9201864b30adaf1f151d5f796f45,,woodbury,CT,Services to Buildings and Dwellings,Landscaping Services
21247052cd88482191b03abf8b63ea85,,darien,CT,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores
4a8a699ec3e930cf8c0754610cf9effc,,darien,CT,Book Stores and News Dealers,Book Stores
af812ddd2ce24e5c8219af2fc2c6dad7,,new britain,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
a0b7f2e188873b3cb60138debbfc66dd,,fairfield,CT,Used Merchandise Stores,Used Merchandise Stores
ac736dc21b2f430985964c8bd23c44ca,,west haven,CT,Restaurants and Other Eating Places,Full-Service Restaurants
2daa2a0d292747c1b16a77ec2a8c325c,,groton,CT,Traveler Accommodation,Hotels (except Casino Hotels) and Motels
09b64e00f3983fdc9bb2dbb0650de6dd,,bristol,CT,Spectator Sports,Sports Teams and Clubs
533d9659a9264b2da7a1a9d6bc7332ea,,naugatuck,CT,Drinking Places (Alcoholic Beverages),Drinking Places (Alcoholic Beverages)
72c9adba761c36a1803b1a9f3ff5c0be,,cheshire,CT,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
f2201806d2b64fcaaf5469a94d924b17,,thomaston,CT,Gasoline Stations,Gasoline Stations with Convenience Stores
7555cd3562033af0b9c5c279f8e4d69f,,northford,CT,Grocery Stores,Convenience Stores
a5a159e5be9f4c72bfddd5817dfd0786,,new haven,CT,Home Furnishings Stores,All Other Home Furnishings Stores
9c86ab98888d4e42a11c845c6ff774f9,,wethersfield,CT,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
a045a24ed75e303ca0bb7897a3108bd8,,glastonbury,CT,Drycleaning and Laundry Services,
c828dfb423514c37a6b9665146daa9d4,,glastonbury,CT,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
ff1261257a6947db92090f838a54fb86,,norwalk,CT,Restaurants and Other Eating Places,Full-Service Restaurants
cb87d2b8bf504095ab1b96a028d91f3b,,morris,CT,"Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores"
fe84e50f75a339c6b5267c6d85d04db0,,hartford,CT,Clothing Stores,Women's Clothing Stores
0ebe0c0764e2443281ece3b83cfe8b9e,,shelton,CT,Automobile Dealers,New Car Dealers
6838f987b369364b83a02572531b73b3,,lebanon,CT,Lawn and Garden Equipment and Supplies Stores,"Nursery, Garden Center, and Farm Supply Stores"
b5a717a7c49634a4be7fa4507cdb0205,,waterbury,CT,Printing and Related Support Activities,Residential Remodelers
ae54615387c346818547b43d5f7726dd,,meriden,CT,"Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods Stores
e35a5ede41da4594a2657b785afa45ec,,old saybrook,CT,Used Merchandise Stores,Used Merchandise Stores
19deac49443f4e71aaa7d7f094c5537c,,north kingstown,RI,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
789e74eaa59e4c94a34216fc879ee610,,haddam,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
eb328cc5926b42ac9b270e3e85a15aa1,,moodus,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
85d152a60f613294a349341db5edca27,,new milford,CT,Other Miscellaneous Store Retailers,Tobacco Stores
0cac1dca6a45329e847ad7d20ae12747,,woodbury,CT,Services to Buildings and Dwellings,
ae41894f88ba460994e465c8a5278a98,,morris,CT,Restaurants and Other Eating Places,Full-Service Restaurants
8cba10e3a3834b9690118dc05991c57d,,middletown,RI,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
b7e28caac0b6418f9b910729e150a6ab,,middletown,RI,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
c4e86f98dd783078a1e7c0cf34085e9f,,trumbull,CT,Amusement Parks and Arcades,Amusement and Theme Parks
3594e2cdcb623787a2519521598795fa,,middletown,CT,Bakeries and Tortilla Manufacturing,Retail Bakeries
7240b8cdfb244839b51910aae9de4708,,milford,CT,Automobile Dealers,New Car Dealers
c6b8e5892f7c45a1bd39e5d2ca2ed65d,,guilford,CT,Special Food Services,Caterers
4a29debed2bc310ea6a19dfb23931392,,norwalk,CT,Other Miscellaneous Store Retailers,Art Dealers
e6f8d7a120c030d78f016a3c137432cb,,norwalk,CT,Building Material and Supplies Dealers,Home Centers
620f6ee23f7e3ed2a9f2cc8b7fbb0cfb,,cromwell,CT,Amusement Parks and Arcades,Amusement and Theme Parks
ab325ca0e9d53def8feab60e98d4a9c3,,enfield,CT,Building Material and Supplies Dealers,
d75631791ab64bd4987030925a4e26df,,south windsor,CT,Restaurants and Other Eating Places,Full-Service Restaurants
9e68d74433f14ac3bd6311887d1480a2,,middletown,CT,Lawn and Garden Equipment and Supplies Stores,"Nursery, Garden Center, and Farm Supply Stores"
abd739cd71834542af94251bb5641586,,new haven,CT,Gasoline Stations,Gasoline Stations with Convenience Stores
cfec89df62b341fcb39517183d29fcb9,,moosup,CT,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
36742229b4f4412783657fd550cad9ef,,enfield,CT,Administration of Economic Programs,Regulation and Administration of Transportation Programs
4aa961be99e836ffa8bd9640d98d5062,,enfield,CT,Building Material and Supplies Dealers,Home Centers
1f60516cbec0403ea08e6ee36a32f7c3,,springfield,MA,Restaurants and Other Eating Places,Full-Service Restaurants
094d5ebf9575320294952c0a278ff118,,norwich,CT,Legal Services,Offices of Lawyers
bc284001595b4241b54994e1adcf2a56,,tolland,CT,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
d9b4edb8a0fa450d8c3d9727565e9616,,,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
2f9d847e297d3e7fabd062ac62ff95f5,,milford,CT,Restaurants and Other Eating Places,Full-Service Restaurants
63aa353a978f38bd8309d91433c892d7,,vernon rockville,CT,Restaurants and Other Eating Places,Full-Service Restaurants
7eb13dca5e97479ebad917b07db179b5,,norwalk,CT,Services to Buildings and Dwellings,Carpet and Upholstery Cleaning Services
c353251c59143b45a11a1be5c07edb78,,norwalk,CT,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores
7cd5d3ae326f3b0d953e8b285f526261,,norwich,CT,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
8b2a43541591323c946b2dd477a4bd3f,,north haven,CT,Building Material and Supplies Dealers,
2367c6f8f44142cfac7298cd5cc399f9,,manchester,CT,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores
3fef9eb0d4fa3ffdb924278efb53969b,,manchester,CT,"Foundation, Structure, and Building Exterior Contractors",Glass and Glazing Contractors
5936865a384936d085fd7091e392e854,,new haven,CT,Building Equipment Contractors,"Plumbing, Heating, and Air-Conditioning Contractors"
f03000c182183456819aa2727c89c117,,wallingford,CT,Repair and Maintenance,
488f1d25fa164d3ab83834b8332edfe8,,watertown,CT,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers
2313dfd5fdbe4954bde1f656f88d95a9,,norwalk,CT,Health and Personal Care Stores,Pharmacies and Drug Stores
d2200d343cfb34ff8a20cefca46781e9,,norwalk,CT,Wired and Wireless Telecommunications Carriers,Wireless Telecommunications Carriers (except Satellite)
aecc8aa058b034b29de1aa1f560bbfe9,,windsor locks,CT,Health and Personal Care Stores,Pharmacies and Drug Stores
77da59dfa4884c5cbc81e643ff7817a9,,enfield,CT,Building Material and Supplies Dealers,Home Centers
